local_datetime,"""Solar""","""Wind Offshore""","""Wind Onshore"""
2018-01-06 12:00:00+00:00,1840,2282.275,4159.587
2018-01-06 12:30:00+00:00,1690,2355.586,4309.287
2018-01-06 13:00:00+00:00,1807,2831.628,4130.053
2018-01-06 13:30:00+00:00,1390,2976.13,4080.55
2018-01-06 14:00:00+00:00,1080,3003.391,3864.947
2018-01-06 14:30:00+00:00,765,3221.164,3850.625
2018-01-06 15:00:00+00:00,380,3229.696,3705.622
2018-01-06 15:30:00+00:00,107,3122.142,3778.253
2018-01-06 16:00:00+00:00,9,3117.505,3507.498
2018-01-06 16:30:00+00:00,3,3149.502,3401.941
2018-01-06 17:00:00+00:00,0,3230.424,3124.849
2018-01-06 17:30:00+00:00,2,3173.962,3040.39
2018-01-06 18:00:00+00:00,1,3211.633,3180.775
2018-01-06 18:30:00+00:00,0,3126.961,3117.534
2018-01-06 19:00:00+00:00,0,3306.781,2976.222
2018-01-06 19:30:00+00:00,0,3109.341,3009.094
2018-01-06 20:00:00+00:00,0,3110.523,2884.861
2018-01-06 20:30:00+00:00,0,2965.568,2807.507
2018-01-06 21:00:00+00:00,0,2872.556,2561.759
2018-01-06 21:30:00+00:00,0,2785.961,2537.515
2018-01-06 22:00:00+00:00,0,2830.377,2327.564
2018-01-06 22:30:00+00:00,0,2798.541,2232.756
2018-01-06 23:00:00+00:00,0,2839.769,2137.993
2018-01-06 23:30:00+00:00,0,2795.74,2103.491
2018-01-07 00:00:00+00:00,0,2761.536,2074.438
2018-01-07 00:30:00+00:00,0,2736.638,2038.499
2018-01-07 01:00:00+00:00,0,2734.56,2030.572
2018-01-07 01:30:00+00:00,0,2721.506,1930.293
2018-01-07 02:00:00+00:00,0,2680.738,1891.908
2018-01-07 02:30:00+00:00,0,2703.094,1861.556
2018-01-07 03:00:00+00:00,0,2728.133,1824.197
2018-01-07 03:30:00+00:00,0,125.74,1128.726
2018-01-07 04:00:00+00:00,0,2798.881,1744.64
2018-01-07 04:30:00+00:00,0,2770.101,1725.76
2018-01-07 05:00:00+00:00,0,2824.435,1737.99
2018-01-07 05:30:00+00:00,0,2816.586,1756.537
2018-01-07 06:00:00+00:00,0,2823.41,1803.559
2018-01-07 06:30:00+00:00,0,2824.253,1877.702
2018-01-07 07:00:00+00:00,0,2772.976,1862.127
2018-01-07 07:30:00+00:00,0,2627.731,1858.073
2018-01-07 08:00:00+00:00,5,2632.615,1793.257
2018-01-07 08:30:00+00:00,228,2564.861,1792.117
2018-01-07 09:00:00+00:00,836,2566.19,1782.329
2018-01-07 09:30:00+00:00,1600,2537.874,1745.955
2018-01-07 10:00:00+00:00,2380,2532.79,1791.297
2018-01-07 10:30:00+00:00,3000,2471.081,1813.171
2018-01-07 11:00:00+00:00,3530,2436.641,1766.022
2018-01-07 11:30:00+00:00,3820,2404.467,1813.412
2018-01-07 12:00:00+00:00,4130,2512.344,1882.755
2018-01-07 12:30:00+00:00,4210,2480.917,1900.814
2018-01-07 13:00:00+00:00,2835,2512.276,1901.474
2018-01-07 13:30:00+00:00,3680,2545.666,1942.935
2018-01-07 14:00:00+00:00,3050,2500.684,1950.78
2018-01-07 14:30:00+00:00,2140,2569.543,1970.49
2018-01-07 15:00:00+00:00,1200,2676.35,1895.121
2018-01-07 15:30:00+00:00,369,2802.578,1958.322
2018-01-07 16:00:00+00:00,27,2780.289,1926.733
2018-01-07 16:30:00+00:00,4,2843.147,1977.642
2018-01-07 17:00:00+00:00,2,2981.132,1963.505
2018-01-07 17:30:00+00:00,2,3061.205,1991.95
2018-01-07 18:00:00+00:00,1,3042.885,2074.73
2018-01-07 18:30:00+00:00,0,2989.123,2209.701
2018-01-07 19:00:00+00:00,0,2990.959,2215.346
2018-01-07 19:30:00+00:00,0,2923.19,2280.087
2018-01-07 20:00:00+00:00,0,2930.046,2462.19
2018-01-07 20:30:00+00:00,0,2901.194,2455.075
2018-01-07 21:00:00+00:00,0,2884.189,2602.76
2018-01-07 21:30:00+00:00,0,2985.012,2743.409
2018-01-07 22:00:00+00:00,0,2934.628,2855.206
2018-01-07 22:30:00+00:00,0,3013.133,2814.909
2018-01-07 23:00:00+00:00,0,2989.646,2957.592
2018-01-07 23:30:00+00:00,0,3039.81,2879.05
2018-01-08 00:00:00+00:00,0,3082.233,2744.859
2018-01-08 00:30:00+00:00,0,3121.126,2837.244
2018-01-08 01:00:00+00:00,0,3232.429,2991.386
2018-01-08 01:30:00+00:00,0,3173.032,3091.889
2018-01-08 02:00:00+00:00,0,3138.17,3294.942
2018-01-08 02:30:00+00:00,0,3291.664,3404.701
2018-01-08 03:00:00+00:00,0,3314.617,3323.353
2018-01-08 03:30:00+00:00,0,3294.887,3346.864
2018-01-08 04:00:00+00:00,0,3269.914,3509.484
2018-01-08 04:30:00+00:00,0,3296.21,3555.935
2018-01-08 05:00:00+00:00,0,3303.558,3570.545
2018-01-08 05:30:00+00:00,0,3354.03,3515.599
2018-01-08 06:00:00+00:00,0,3303.269,3507.74
2018-01-08 06:30:00+00:00,0,3278.132,3517
2018-01-08 07:00:00+00:00,0,3238.35,3776.212
2018-01-08 07:30:00+00:00,0,3191.187,3950.33
2018-01-08 08:00:00+00:00,1,3086.495,3894.582
2018-01-08 08:30:00+00:00,59,3094.632,3893.377
2018-01-08 09:00:00+00:00,320,3181.69,4016.167
2018-01-08 09:30:00+00:00,673,3186.274,3998.101
2018-01-08 10:00:00+00:00,1010,3189.074,3864.223
2018-01-08 10:30:00+00:00,1170,3160.442,3752.761
2018-01-08 11:00:00+00:00,1260,3145.559,3829.034
2018-01-08 11:30:00+00:00,1250,3112.452,3852.138
2018-01-08 12:00:00+00:00,1210,2996.403,3850.923
2018-01-08 12:30:00+00:00,1050,2999.988,3934.315
2018-01-08 13:00:00+00:00,1348,2766.726,3892.326
2018-01-08 13:30:00+00:00,751,2633.016,3875.275
2018-01-08 14:00:00+00:00,501,2513.236,3929.638
2018-01-08 14:30:00+00:00,257,2460.773,4149.802
2018-01-08 15:00:00+00:00,88,104.251,1701.945
2018-01-08 15:30:00+00:00,9,2311.791,4608.144
2018-01-08 16:00:00+00:00,0,2365.848,4844.229
2018-01-08 16:30:00+00:00,0,2456.09,4871.36
2018-01-08 17:00:00+00:00,0,2479.921,4683.665
2018-01-08 17:30:00+00:00,0,2610.005,4874.06
2018-01-08 18:00:00+00:00,0,2543.584,5085.996
2018-01-08 18:30:00+00:00,0,2440.732,5149.788
2018-01-08 19:00:00+00:00,0,2356.951,5256.458
2018-01-08 19:30:00+00:00,0,2206.18,5263.707
2018-01-08 20:00:00+00:00,0,2208.4,5231.949
2018-01-08 20:30:00+00:00,0,2152.563,5220.329
2018-01-08 21:00:00+00:00,0,2168.94,5320.856
2018-01-08 21:30:00+00:00,0,2033.868,5184.901
2018-01-08 22:00:00+00:00,0,2022.773,5036.683
2018-01-08 22:30:00+00:00,0,2054.205,5049.145
2018-01-08 23:00:00+00:00,0,1907.356,4889.606
2018-01-08 23:30:00+00:00,0,1844.746,4717.313
2018-01-09 00:00:00+00:00,0,1791.187,4797.834
2018-01-09 00:30:00+00:00,0,1732.265,4759.789
2018-01-09 01:00:00+00:00,0,1718.709,4834.834
2018-01-09 01:30:00+00:00,0,1695.638,4690.805
2018-01-09 02:00:00+00:00,0,1717.004,4666.054
2018-01-09 02:30:00+00:00,0,1627.306,4557.285
2018-01-09 03:00:00+00:00,0,1668.192,4370.615
2018-01-09 03:30:00+00:00,0,1630.096,4245.542
2018-01-09 04:00:00+00:00,0,1488.527,4013.245
2018-01-09 04:30:00+00:00,0,1474.477,3980.206
2018-01-09 05:00:00+00:00,0,1586.524,3904.316
2018-01-09 05:30:00+00:00,0,1718.544,3864.444
2018-01-09 06:00:00+00:00,0,1645.546,3808.624
2018-01-09 06:30:00+00:00,0,1592.188,3899.522
2018-01-09 07:00:00+00:00,0,1384.022,3966.822
2018-01-09 07:30:00+00:00,2,1582.556,4098.468
2018-01-09 08:00:00+00:00,2,1606.56,4029.497
2018-01-09 08:30:00+00:00,98,1572.018,4003.818
2018-01-09 09:00:00+00:00,21,46.107,1469.703
2018-01-09 09:30:00+00:00,64,1537.085,4222.595
2018-01-09 10:00:00+00:00,153,1511.458,4342.086
2018-01-09 10:30:00+00:00,208,1510.056,4303.278
2018-01-09 11:00:00+00:00,267,1418.658,4281.477
2018-01-09 11:30:00+00:00,315,1380.206,4411.741
2018-01-09 12:00:00+00:00,350,1371.828,4406.315
2018-01-09 12:30:00+00:00,352,1320.914,4386.062
2018-01-09 13:00:00+00:00,861,1238.711,4525.27
2018-01-09 13:30:00+00:00,243,1237.624,4515.434
2018-01-09 14:00:00+00:00,179,1326.47,4587.913
2018-01-09 14:30:00+00:00,109,1368.947,4672.942
2018-01-09 15:00:00+00:00,42,1347.042,4653.018
2018-01-09 15:30:00+00:00,7,1212.741,4670.576
2018-01-09 16:00:00+00:00,0,1223.202,4762.747
2018-01-09 16:30:00+00:00,0,1181.649,4606.213
2018-01-09 17:00:00+00:00,0,1097.687,4754.291
2018-01-09 17:30:00+00:00,0,1062.053,4742.921
2018-01-09 18:00:00+00:00,0,1082.151,4645.327
2018-01-09 18:30:00+00:00,0,1125.655,4339.826
2018-01-09 19:00:00+00:00,0,1222.626,4427.191
2018-01-09 19:30:00+00:00,0,1291.334,4368.022
2018-01-09 20:00:00+00:00,0,1521.741,4189.789
2018-01-09 20:30:00+00:00,0,1683.027,4096.14
2018-01-09 21:00:00+00:00,0,1885.049,3944.762
2018-01-09 21:30:00+00:00,0,1591.864,4028.03
2018-01-09 22:00:00+00:00,0,1518.163,3934.827
2018-01-09 22:30:00+00:00,0,1484.994,3800.108
2018-01-09 23:00:00+00:00,0,1525.968,3642.384
2018-01-09 23:30:00+00:00,0,1549.952,3539.213
2018-01-10 00:00:00+00:00,0,1502.54,3468.666
2018-01-10 00:30:00+00:00,0,1492.664,3394.837
2018-01-10 01:00:00+00:00,0,1616.188,3268.333
2018-01-10 01:30:00+00:00,0,1558.478,3021.099
2018-01-10 02:00:00+00:00,0,1497.227,2781.831
2018-01-10 02:30:00+00:00,0,1426.476,2625.303
2018-01-10 03:00:00+00:00,0,1395.312,2531.861
2018-01-10 03:30:00+00:00,0,1221.724,2420.204
2018-01-10 04:00:00+00:00,0,1243.368,2058.614
2018-01-10 04:30:00+00:00,0,1244.778,1915.53
2018-01-10 05:00:00+00:00,0,1337.75,1726.562
2018-01-10 05:30:00+00:00,0,1196.698,1618.069
2018-01-10 06:00:00+00:00,0,1215.267,1533.38
2018-01-10 06:30:00+00:00,0,1185.81,1443.32
2018-01-10 07:00:00+00:00,0,1342.641,1266.831
2018-01-10 07:30:00+00:00,0,1322.818,1184.759
2018-01-10 08:00:00+00:00,9,1272.388,1032.031
2018-01-10 08:30:00+00:00,172,1288.089,984.175
2018-01-10 09:00:00+00:00,604,1174.67,897.279
2018-01-10 09:30:00+00:00,1100,1140.018,868.179
2018-01-10 10:00:00+00:00,1650,1133.449,751.066
2018-01-10 10:30:00+00:00,2050,1045.005,741.143
2018-01-10 11:00:00+00:00,2320,914.091,672.17
2018-01-10 11:30:00+00:00,2640,819.926,668.401
2018-01-10 12:00:00+00:00,2860,712.152,646.965
2018-01-10 12:30:00+00:00,2900,722.778,657.335
2018-01-10 13:00:00+00:00,1921,638.55,641.508
2018-01-10 13:30:00+00:00,2440,614.4,655.578
2018-01-10 14:00:00+00:00,1850,567.124,647.389
2018-01-10 14:30:00+00:00,1340,495.052,629.349
2018-01-10 15:00:00+00:00,797,454.766,613.18
2018-01-10 15:30:00+00:00,272,485.386,626.006
2018-01-10 16:00:00+00:00,14,426.749,637.267
2018-01-10 16:30:00+00:00,4,430.705,634.691
2018-01-10 17:00:00+00:00,5,384.291,652.641
2018-01-10 17:30:00+00:00,0,399.153,679.445
2018-01-10 18:00:00+00:00,0,362.159,711.417
2018-01-10 18:30:00+00:00,0,377.117,708.558
2018-01-10 19:00:00+00:00,0,376.293,741.087
2018-01-10 19:30:00+00:00,0,381.835,756.992
2018-01-10 20:00:00+00:00,0,375.862,732.93
2018-01-10 20:30:00+00:00,0,288.493,755.23
2018-01-10 21:00:00+00:00,0,273.23,797.625
2018-01-10 21:30:00+00:00,0,282.811,786.343
2018-01-10 22:00:00+00:00,0,336.025,781.168
2018-01-10 22:30:00+00:00,0,332.397,772.546
2018-01-10 23:00:00+00:00,0,355.206,789.601
2018-01-10 23:30:00+00:00,0,328.598,777.793
2018-01-11 00:00:00+00:00,0,328.069,805.54
